split,utterance_id,text,token,source,offset
train,train-YH-868_SP04_2086276_2087184-527e2bd84284,æM əMmɛMɕjɛF tiMnæM,˧,M,1
train,train-YH-868_SP04_2086276_2087184-527e2bd84284,æM əMmɛMɕjɛF tiMnæM,˧,M,4
train,train-YH-868_SP04_2086276_2087184-527e2bd84284,æM əMmɛMɕjɛF tiMnæM,˧,M,7
train,train-YH-868_SP04_2086276_2087184-527e2bd84284,æM əMmɛMɕjɛF tiMnæM,˥,F,11
train,train-YH-868_SP04_2086276_2087184-527e2bd84284,æM əMmɛMɕjɛF tiMnæM,˧,F,11
train,train-YH-868_SP04_2086276_2087184-527e2bd84284,æM əMmɛMɕjɛF tiMnæM,˧,M,15
train,train-YH-868_SP04_2086276_2087184-527e2bd84284,æM əMmɛMɕjɛF tiMnæM,˧,M,18
train,train-YH-999_SP07_0485711_0486056-d2cec131d0a0,tʂəɹM,˧,M,4
train,train-YH-758_SP01_1680054_1680779-75df9af92871,jæMkɔMtɕjawHʂɨM,˧,M,2
train,train-YH-758_SP01_1680054_1680779-75df9af92871,jæMkɔMtɕjawHʂɨM,˧,M,5
train,train-YH-758_SP01_1680054_1680779-75df9af92871,jæMkɔMtɕjawHʂɨM,˥,H,11
train,train-YH-758_SP01_1680054_1680779-75df9af92871,jæMkɔMtɕjawHʂɨM,˧,M,14
train,train-YH-999_SP08_6909427_6910240-570dab19e3b5,tʂɔŋMwəNM lɔMtiM,˧,M,4
train,train-YH-999_SP08_6909427_6910240-570dab19e3b5,tʂɔŋMwəNM lɔMtiM,N,N,7
train,train-YH-999_SP08_6909427_6910240-570dab19e3b5,tʂɔŋMwəNM lɔMtiM,˧,M,8
train,train-YH-999_SP08_6909427_6910240-570dab19e3b5,tʂɔŋMwəNM lɔMtiM,˧,M,12
train,train-YH-999_SP08_6909427_6910240-570dab19e3b5,tʂɔŋMwəNM lɔMtiM,˧,M,15
train,train-YH-999_SP08_6841764_6842359-90319396c4fc,ʂɨMʂajM,˧,M,2
train,train-YH-999_SP08_6841764_6842359-90319396c4fc,ʂɨMʂajM,˧,M,6
train,train-YH-868_SP04_1894127_1894767-45a982806ac5,paŋMpjæH,˧,M,3
train,train-YH-868_SP04_1894127_1894767-45a982806ac5,paŋMpjæH,˥,H,7
train,train-YH-999_SP08_3515728_3516175-3b9d15fe59d8,həFtəM,˥,F,2
train,train-YH-999_SP08_3515728_3516175-3b9d15fe59d8,həFtəM,˧,F,2
train,train-YH-999_SP08_3515728_3516175-3b9d15fe59d8,həFtəM,˧,M,5
train,train-YH-999_SP07_2804049_2804611-3448a85605d4,huMnɔŋM tʰəFpiM,˧,M,2
train,train-YH-999_SP07_2804049_2804611-3448a85605d4,huMnɔŋM tʰəFpiM,˧,M,6
train,train-YH-999_SP07_2804049_2804611-3448a85605d4,huMnɔŋM tʰəFpiM,˥,F,11
train,train-YH-999_SP07_2804049_2804611-3448a85605d4,huMnɔŋM tʰəFpiM,˧,F,11
train,train-YH-999_SP07_2804049_2804611-3448a85605d4,huMnɔŋM tʰəFpiM,˧,M,14
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,3
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˥,F,7
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,F,7
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,11
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˥,F,15
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,F,15
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,19
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,23
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,26
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,30
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,34
train,train-YH-758_SP01_0245492_0247058-2910483abb6b,kɛjMtɕiF əɹMʂəɹF dɨMtajMkiMwajM hɛMtaM,˧,M,37
train,train-YH-999_SP07_5716803_5717619-d62c57735776,həɹMlyF zɨMkəɹF,˧,M,3
train,train-YH-999_SP07_5716803_5717619-d62c57735776,həɹMlyF zɨMkəɹF,˥,F,6
train,train-YH-999_SP07_5716803_5717619-d62c57735776,həɹMlyF zɨMkəɹF,˧,F,6
train,train-YH-999_SP07_5716803_5717619-d62c57735776,həɹMlyF zɨMkəɹF,˧,M,10
train,train-YH-999_SP07_5716803_5717619-d62c57735776,həɹMlyF zɨMkəɹF,˥,F,14
train,train-YH-999_SP07_5716803_5717619-d62c57735776,həɹMlyF zɨMkəɹF,˧,F,14
train,train-YH-999_SP09_2109287_2110227-51461755af00,kʰajMʂujF,˧,M,4
train,train-YH-999_SP09_2109287_2110227-51461755af00,kʰajMʂujF,˥,F,8
train,train-YH-999_SP09_2109287_2110227-51461755af00,kʰajMʂujF,˧,F,8
train,train-YH-868_SP06_2504183_2505793-5f0d29b73801,ɛMlɛFhaMsɨM sɨMkiM,˧,M,1
train,train-YH-868_SP06_2504183_2505793-5f0d29b73801,ɛMlɛFhaMsɨM sɨMkiM,˥,F,4
train,train-YH-868_SP06_2504183_2505793-5f0d29b73801,ɛMlɛFhaMsɨM sɨMkiM,˧,F,4
train,train-YH-868_SP06_2504183_2505793-5f0d29b73801,ɛMlɛFhaMsɨM sɨMkiM,˧,M,7
train,train-YH-868_SP06_2504183_2505793-5f0d29b73801,ɛMlɛFhaMsɨM sɨMkiM,˧,M,10
train,train-YH-868_SP06_2504183_2505793-5f0d29b73801,ɛMlɛFhaMsɨM sɨMkiM,˧,M,14
train,train-YH-868_SP06_2504183_2505793-5f0d29b73801,ɛMlɛFhaMsɨM sɨMkiM,˧,M,17
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˧,M,3
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˥,F,6
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˧,F,6
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˧,M,10
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˥,F,13
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˧,F,13
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˧,M,16
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˥,F,21
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˧,F,21
train,train-YH-758_SP02_0203841_0204814-322b852e2db9,tʰuMʐuF maMtaFpuM həɹFʂəɹM,˧,M,25
train,train-YH-999_SP08_2923783_2925052-a1d3a6b41d09,tʂuMkəɹF,˧,M,3
train,train-YH-999_SP08_2923783_2925052-a1d3a6b41d09,tʂuMkəɹF,˥,F,7
train,train-YH-999_SP08_2923783_2925052-a1d3a6b41d09,tʂuMkəɹF,˧,F,7
train,train-YH-758_SP01_1136610_1136948-9db578b31d48,əNM,N,N,1
train,train-YH-758_SP01_1136610_1136948-9db578b31d48,əNM,˧,M,2
train,train-YH-758_SP02_3161733_3162497-87c9799088ec,tʰaF mɛM həɹFʂəɹMpawM,˥,F,3
train,train-YH-758_SP02_3161733_3162497-87c9799088ec,tʰaF mɛM həɹFʂəɹMpawM,˧,F,3
train,train-YH-758_SP02_3161733_3162497-87c9799088ec,tʰaF mɛM həɹFʂəɹMpawM,˧,M,7
train,train-YH-758_SP02_3161733_3162497-87c9799088ec,tʰaF mɛM həɹFʂəɹMpawM,˥,F,12
train,train-YH-758_SP02_3161733_3162497-87c9799088ec,tʰaF mɛM həɹFʂəɹMpawM,˧,F,12
train,train-YH-758_SP02_3161733_3162497-87c9799088ec,tʰaF mɛM həɹFʂəɹMpawM,˧,M,16
train,train-YH-758_SP02_3161733_3162497-87c9799088ec,tʰaF mɛM həɹFʂəɹMpawM,˧,M,20
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,M,2
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,N,N,6
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,M,7
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˥,F,12
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,F,12
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,M,16
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,M,20
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,M,24
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,M,27
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,M,30
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˥,F,33
train,train-YH-758_SP03_3143116_3144962-0e541d208bef,ʂɨMpʰiNM tsɨFʂəɹM tæMtsæMmæMnæM ɔF,˧,F,33
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˧,R,2
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˥,R,2
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˧,M,6
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˧,3,10
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˧,M,13
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˥,F,17
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˧,F,17
train,train-YH-868_SP04_3182858_3183788-e61ed2d39c40,niRtsuMwaj3 ɔM niFtsɨM,˧,M,21
train,train-YH-999_SP07_0568851_0569904-a112ba4597dc,əFkɨM wuMwaMtʰaF,˥,F,1
train,train-YH-999_SP07_0568851_0569904-a112ba4597dc,əFkɨM wuMwaMtʰaF,˧,F,1
train,train-YH-999_SP07_0568851_0569904-a112ba4597dc,əFkɨM wuMwaMtʰaF,˧,M,4
train,train-YH-999_SP07_0568851_0569904-a112ba4597dc,əFkɨM wuMwaMtʰaF,˧,M,8
train,train-YH-999_SP07_0568851_0569904-a112ba4597dc,əFkɨM wuMwaMtʰaF,˧,M,11
train,train-YH-999_SP07_0568851_0569904-a112ba4597dc,əFkɨM wuMwaMtʰaF,˥,F,15
train,train-YH-999_SP07_0568851_0569904-a112ba4597dc,əFkɨM wuMwaMtʰaF,˧,F,15
train,train-YH-999_SP07_5232369_5233216-76e56dd3c8b3,sɔMjiM uNF,˧,M,2
train,train-YH-999_SP07_5232369_5233216-76e56dd3c8b3,sɔMjiM uNF,˧,M,5
train,train-YH-999_SP07_5232369_5233216-76e56dd3c8b3,sɔMjiM uNF,N,N,8
train,train-YH-999_SP07_5232369_5233216-76e56dd3c8b3,sɔMjiM uNF,˥,F,9
train,train-YH-999_SP07_5232369_5233216-76e56dd3c8b3,sɔMjiM uNF,˧,F,9
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,M,2
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˥,F,5
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,F,5
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,M,10
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,M,15
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,M,19
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˥,F,22
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,F,22
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˥,F,27
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,F,27
train,train-YH-999_SP08_0609666_0610722-65e9dc6fba55,həMtuF kɔŋMɕjawMʂəɹMhaF həɹFʂəɹM,˧,M,31
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˧,M,2
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˥,F,5
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˧,F,5
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˧,M,9
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˥,F,12
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˧,F,12
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˧,M,16
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˥,H,19
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˥,F,23
train,train-YH-868_SP05_4120052_4121210-5164861c9d20,hɛMlɛF jiMtɛF zɨMtaH zaF,˧,F,23
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,N,N,1
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˥,F,2
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,F,2
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˥,F,6
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,F,6
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,M,11
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,M,15
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,R,19
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˥,R,19
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,M,23
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˥,F,26
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,F,26
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,M,29
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,M,32
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,M,35
train,train-YH-868_SP04_3678377_3679871-0b80edfe2511,uNF ajF hajMtjæMtjæR ɦɛMlɛFwuMtiMwuMnæM,˧,M,38
train,train-YH-868_SP06_0409549_0410681-f8c815c335ec,ɔM,˧,M,1
train,train-YH-758_SP01_0471727_0472308-7d3eb93acfce,muFtəM jiMtʂɨM,˥,F,2
train,train-YH-758_SP01_0471727_0472308-7d3eb93acfce,muFtəM jiMtʂɨM,˧,F,2
train,train-YH-758_SP01_0471727_0472308-7d3eb93acfce,muFtəM jiMtʂɨM,˧,M,5
train,train-YH-758_SP01_0471727_0472308-7d3eb93acfce,muFtəM jiMtʂɨM,˧,M,9
train,train-YH-758_SP01_0471727_0472308-7d3eb93acfce,muFtəM jiMtʂɨM,˧,M,13
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˧,M,2
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˥,F,5
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˧,F,5
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˧,R,11
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˥,R,11
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˧,M,17
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˥,H,21
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˧,R,27
train,train-YH-868_SP04_2056000_2057089-13e0f0e7279d,heMtuF tɕəwR tʂəŋMtaŋH tɕəwR,˥,R,27
train,train-YH-999_SP07_3402859_3403656-28d6d216f7b8,ɦæNR,N,N,2
train,train-YH-999_SP07_3402859_3403656-28d6d216f7b8,ɦæNR,˧,R,3
train,train-YH-999_SP07_3402859_3403656-28d6d216f7b8,ɦæNR,˥,R,3
train,train-YH-758_SP02_2851685_2852426-b93781ed09ce,tɕəwR təMhuMtuFjiM,˧,R,4
train,train-YH-758_SP02_2851685_2852426-b93781ed09ce,tɕəwR təMhuMtuFjiM,˥,R,4
train,train-YH-758_SP02_2851685_2852426-b93781ed09ce,tɕəwR təMhuMtuFjiM,˧,M,8
train,train-YH-758_SP02_2851685_2852426-b93781ed09ce,tɕəwR təMhuMtuFjiM,˧,M,11
train,train-YH-758_SP02_2851685_2852426-b93781ed09ce,tɕəwR təMhuMtuFjiM,˥,F,14
train,train-YH-758_SP02_2851685_2852426-b93781ed09ce,tɕəwR təMhuMtuFjiM,˧,F,14
train,train-YH-758_SP02_2851685_2852426-b93781ed09ce,tɕəwR təMhuMtuFjiM,˧,M,17
train,train-YH-999_SP08_2282826_2283380-be0954a894bd,ɛMlyɛF sɨM hajMʂɨF,˧,M,1
train,train-YH-999_SP08_2282826_2283380-be0954a894bd,ɛMlyɛF sɨM hajMʂɨF,˥,F,5
train,train-YH-999_SP08_2282826_2283380-be0954a894bd,ɛMlyɛF sɨM hajMʂɨF,˧,F,5
train,train-YH-999_SP08_2282826_2283380-be0954a894bd,ɛMlyɛF sɨM hajMʂɨF,˧,M,9
train,train-YH-999_SP08_2282826_2283380-be0954a894bd,ɛMlyɛF sɨM hajMʂɨF,˧,M,14
train,train-YH-999_SP08_2282826_2283380-be0954a894bd,ɛMlyɛF sɨM hajMʂɨF,˥,F,17
train,train-YH-999_SP08_2282826_2283380-be0954a894bd,ɛMlyɛF sɨM hajMʂɨF,˧,F,17
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˥,F,2
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˧,F,2
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˧,M,5
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˧,R,11
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˥,R,11
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˧,M,15
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˧,M,18
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˧,M,24
train,train-YH-999_SP07_2586771_2587948-f85a8da313cb,hɛFkiM tɕəwR jiMpuM tɕʰiMjiM,˧,M,27
train,train-YH-999_SP07_3082648_3083478-fff896c79c57,mɛjFjæM,˥,F,3
train,train-YH-999_SP07_3082648_3083478-fff896c79c57,mɛjFjæM,˧,F,3
train,train-YH-999_SP07_3082648_3083478-fff896c79c57,mɛjFjæM,˧,M,6
train,train-YH-868_SP06_0539790_0540360-c1272cbedd80,mjɛM,˧,M,3
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,M,1
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˥,F,4
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,F,4
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˥,F,9
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,F,9
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,M,12
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,M,16
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,M,19
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,M,22
train,train-YH-999_SP07_2531937_2532878-ec7baed2a720,ɛMlyF tɕiFawM təMsɨMkiMnuM,˧,M,25
train,train-YH-868_SP04_3777878_3778570-3946384e49e4,tsɨFtəM niMtaMwuMtɕjaM,˥,F,3
train,train-YH-868_SP04_3777878_3778570-3946384e49e4,tsɨFtəM niMtaMwuMtɕjaM,˧,F,3
train,train-YH-868_SP04_3777878_3778570-3946384e49e4,tsɨFtəM niMtaMwuMtɕjaM,˧,M,6
train,train-YH-868_SP04_3777878_3778570-3946384e49e4,tsɨFtəM niMtaMwuMtɕjaM,˧,M,10
train,train-YH-868_SP04_3777878_3778570-3946384e49e4,tsɨFtəM niMtaMwuMtɕjaM,˧,M,13
train,train-YH-868_SP04_3777878_3778570-3946384e49e4,tsɨFtəM niMtaMwuMtɕjaM,˧,M,16
train,train-YH-868_SP04_3777878_3778570-3946384e49e4,tsɨFtəM niMtaMwuMtɕjaM,˧,M,21
train,train-YH-999_SP08_1840986_1841315-12874eab20a8,aM,˧,M,1
train,train-YH-758_SP01_0501272_0501727-0142d30aace4,wæNM,N,N,2
train,train-YH-758_SP01_0501272_0501727-0142d30aace4,wæNM,˧,M,3
train,train-YH-758_SP03_1490699_1491259-9f8f53f65123,taŋMʂɨM,˧,M,3
train,train-YH-758_SP03_1490699_1491259-9f8f53f65123,taŋMʂɨM,˧,M,6
train,train-YH-999_SP08_1483912_1484886-2743196a72d8,tɕʰjawMtsɨF tsɨFtɕəwM,˧,M,6
train,train-YH-999_SP08_1483912_1484886-2743196a72d8,tɕʰjawMtsɨF tsɨFtɕəwM,˥,F,10
train,train-YH-999_SP08_1483912_1484886-2743196a72d8,tɕʰjawMtsɨF tsɨFtɕəwM,˧,F,10
train,train-YH-999_SP08_1483912_1484886-2743196a72d8,tɕʰjawMtsɨF tsɨFtɕəwM,˥,F,15
train,train-YH-999_SP08_1483912_1484886-2743196a72d8,tɕʰjawMtsɨF tsɨFtɕəwM,˧,F,15
train,train-YH-999_SP08_1483912_1484886-2743196a72d8,tɕʰjawMtsɨF tsɨFtɕəwM,˧,M,20
train,train-YH-999_SP07_4536802_4537893-92af78f6bd94,kɔMtuMtʰaF həɹFwuMnæM jəwR,˧,M,2
train,train-YH-999_SP07_4536802_4537893-92af78f6bd94,kɔMtuMtʰaF həɹFwuMnæM jəwR,˧,M,5
train,train-YH-999_SP07_4536802_4537893-92af78f6bd94,kɔMtuMtʰaF həɹFwuMnæM jəwR,˥,F,9
train,train-YH-999_SP07_4536802_4537893-92af78f6bd94,kɔMtuMtʰaF həɹFwuMnæM jəwR,˧,F,9
train,train-YH-999_SP07_4536802_4537893-92af78f6bd94,kɔMtuMtʰaF həɹFwuMnæM jəwR,˥,F,14
train,train-YH-999_SP07_4536802_4537893-92af78f6bd94,kɔMtuMtʰaF həɹFwuMnæM jəwR,˧,F,14
